,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
1283,BU2204,BU,0.0,沥青2204,0.2,2022-04-15,Future,bu2204,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-10-18,化工,2022-04-15,,2022-04-18,2022-04-20
1284,BU2205,BU,0.0,沥青2205,0.2,2022-05-16,Future,bu2205,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-11-16,化工,2022-05-16,,2022-05-17,2022-05-19
1285,BU2206,BU,0.0,沥青2206,0.2,2022-06-15,Future,bu2206,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-06-16,化工,2022-06-15,,2022-06-16,2022-06-20
1286,BU2207,BU,0.0,沥青2207,0.2,2022-07-15,Future,bu2207,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-01-18,化工,2022-07-15,,2022-07-18,2022-07-20
1287,BU2208,BU,0.0,沥青2208,0.2,2022-08-15,Future,bu2208,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-02-16,化工,2022-08-15,,2022-08-16,2022-08-18
1288,BU2209,BU,0.0,沥青2209,0.2,2022-09-15,Future,bu2209,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-09-16,化工,2022-09-15,,2022-09-16,2022-09-20
1289,BU2210,BU,0.0,沥青2210,0.2,2022-10-17,Future,bu2210,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-16,化工,2022-10-17,,2022-10-18,2022-10-20
1290,BU2211,BU,0.0,沥青2211,0.2,2022-11-15,Future,bu2211,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-16,化工,2022-11-15,,2022-11-16,2022-11-18
1291,BU2212,BU,0.0,沥青2212,0.2,2022-12-15,Future,bu2212,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-12-16,化工,2022-12-15,,2022-12-16,2022-12-20
1292,BU2301,BU,0.0,沥青2301,0.2,2023-01-16,Future,bu2301,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-16,化工,2023-01-16,,2023-01-17,2023-01-19
1293,BU2302,BU,0.0,沥青2302,0.2,2023-02-15,Future,bu2302,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-16,化工,2023-02-15,,2023-02-16,2023-02-20
1294,BU2303,BU,0.0,沥青2303,0.2,2023-03-15,Future,bu2303,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-03-16,化工,2023-03-15,,2023-03-16,2023-03-20
1295,BU2304,BU,0.0,沥青2304,0.2,2023-04-17,Future,bu2304,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-04-18,化工,2023-04-17,,2023-04-18,2023-04-19
1296,BU2305,BU,0.0,沥青2305,0.2,2023-05-15,Future,bu2305,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-05-17,化工,2023-05-15,,2023-05-16,2023-05-17
1297,BU2306,BU,0.0,沥青2306,0.2,2023-06-15,Future,bu2306,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-06-16,化工,2023-06-15,,2023-06-16,2023-06-19
1298,BU2307,BU,0.0,沥青2307,0.2,2023-07-17,Future,bu2307,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-07-18,化工,2023-07-17,,2023-07-18,2023-07-19
1299,BU2308,BU,0.0,沥青2308,0.1,2023-08-15,Future,bu2308,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-08-16,化工,2023-08-15,,2023-08-16,2023-08-17
1300,BU2309,BU,0.0,沥青2309,0.1,2023-09-15,Future,bu2309,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-09-16,化工,2023-09-15,,2023-09-18,2023-09-19
1301,BU2310,BU,0.0,沥青2310,0.1,2023-10-16,Future,bu2310,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-10-18,化工,2023-10-16,,2023-10-17,2023-10-18
1302,BU2311,BU,0.0,沥青2311,0.1,2023-11-15,Future,bu2311,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-11-16,化工,2023-11-15,,2023-11-16,2023-11-17
1303,BU2312,BU,0.0,沥青2312,0.1,2023-12-15,Future,bu2312,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-12-16,化工,2023-12-15,,2023-12-18,2023-12-19
1304,BU2401,BU,0.0,bu2401,0.1,2024-01-15,Future,bu2401,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-01-17,化工,2024-01-15,,2024-01-16,2024-01-17
1305,BU2402,BU,0.0,bu2402,0.1,2024-02-15,Future,bu2402,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-02-16,化工,2024-02-15,,2024-02-16,2024-02-19
1306,BU2403,BU,0.0,沥青2403,0.1,2024-03-15,Future,bu2403,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-16,化工,2024-03-15,,2024-03-18,2024-03-19
1307,BU2404,BU,0.0,bu2404,0.1,2024-04-15,Future,bu2404,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-04-18,化工,2024-04-15,,2024-04-16,2024-04-17
1308,BU2405,BU,0.0,bu2405,0.1,2024-05-15,Future,bu2405,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-05-16,化工,2024-05-15,,2024-05-16,2024-05-17
1309,BU2406,BU,0.0,沥青2406,0.1,2024-06-17,Future,bu2406,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-06-16,化工,2024-06-17,,2024-06-18,2024-06-19
1310,BU2407,BU,0.0,bu2407,0.1,2024-07-15,Future,bu2407,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-07-18,化工,2024-07-15,,2024-07-16,2024-07-17
1311,BU2409,BU,0.0,沥青2409,0.1,2024-09-16,Future,bu2409,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-09-16,化工,2024-09-16,,2024-09-17,2024-09-18
1312,BU2412,BU,0.0,bu2412,0.1,2024-12-16,Future,bu2412,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-12-16,化工,2024-12-16,,2024-12-17,2024-12-18
1313,BU2503,BU,0.0,bu2503,0.1,2025-03-17,Future,bu2503,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-03-16,化工,2025-03-17,,2025-03-18,2025-03-19
1314,BU2506,BU,0.0,bu2506,0.1,2025-06-16,Future,bu2506,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-06-16,化工,2025-06-16,,2025-06-17,2025-06-18
1315,BU88,BU,0.0,bu主力连续,0.1,0000-00-00,Future,BU2310,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
1316,BU888,BU,0.0,bu主力连续价差平滑,0.1,0000-00-00,Future,BU2310,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
1317,BU889,BU,0.0,bu主力连续价差平滑（后复权）,0.1,0000-00-00,Future,BU2310,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
1318,BU88A2,BU,0.0,bu次主力连续,0.1,0000-00-00,Future,BU2311,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
1319,BU99,BU,0.0,bu指数连续,0.1,0000-00-00,Future,bu2111,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
1320,C0501,C,0.0,玉米0501,0.05,2005-01-17,Future,c0501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-09-22,谷物,2005-01-17,null,2005-01-18,2005-01-19
1321,C0503,C,0.0,玉米0503,0.05,2005-03-14,Future,c0503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-09-22,谷物,2005-03-14,null,2005-03-15,2005-03-16
1322,C0505,C,0.0,玉米0505,0.05,2005-05-20,Future,c0505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-09-22,谷物,2005-05-20,null,2005-05-23,2005-05-24
1323,C0507,C,0.0,玉米0507,0.05,2005-07-14,Future,c0507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-09-22,谷物,2005-07-14,null,2005-07-15,2005-07-18
1324,C0509,C,0.0,玉米0509,0.05,2005-09-14,Future,c0509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-09-22,谷物,2005-09-14,null,2005-09-15,2005-09-16
1325,C0511,C,0.0,玉米0511,0.05,2005-11-14,Future,c0511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2004-09-22,谷物,2005-11-14,null,2005-11-15,2005-11-16
1326,C0601,C,0.0,玉米0601,0.05,2006-01-17,Future,c0601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-01-18,谷物,2006-01-17,null,2006-01-18,2006-01-19
1327,C0603,C,0.0,玉米0603,0.05,2006-03-14,Future,c0603,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-03-15,谷物,2006-03-14,null,2006-03-15,2006-03-16
1328,C0605,C,0.0,玉米0605,0.05,2006-05-19,Future,c0605,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-05-23,谷物,2006-05-19,null,2006-05-22,2006-05-23
1329,C0607,C,0.0,玉米0607,0.05,2006-07-14,Future,c0607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-07-15,谷物,2006-07-14,null,2006-07-17,2006-07-18
1330,C0609,C,0.0,玉米0609,0.05,2006-09-14,Future,c0609,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-09-15,谷物,2006-09-14,null,2006-09-15,2006-09-18
1331,C0611,C,0.0,玉米0611,0.05,2006-11-14,Future,c0611,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2005-11-15,谷物,2006-11-14,null,2006-11-15,2006-11-16
1332,C0701,C,0.0,玉米0701,0.05,2007-01-17,Future,c0701,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-01-18,谷物,2007-01-17,null,2007-01-18,2007-01-19
1333,C0703,C,0.0,玉米0703,0.05,2007-03-14,Future,c0703,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-03-15,谷物,2007-03-14,null,2007-03-15,2007-03-16
1334,C0705,C,0.0,玉米0705,0.05,2007-05-21,Future,c0705,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-05-22,谷物,2007-05-21,null,2007-05-22,2007-05-23
1335,C0707,C,0.0,玉米0707,0.05,2007-07-13,Future,c0707,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-07-17,谷物,2007-07-13,null,2007-07-16,2007-07-17
1336,C0709,C,0.0,玉米0709,0.05,2007-09-14,Future,c0709,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-09-15,谷物,2007-09-14,null,2007-09-17,2007-09-18
1337,C0711,C,0.0,玉米0711,0.05,2007-11-14,Future,c0711,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2006-11-15,谷物,2007-11-14,null,2007-11-15,2007-11-16
1338,C0801,C,0.0,玉米0801,0.05,2008-01-15,Future,c0801,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-01-18,谷物,2008-01-15,null,2008-01-16,2008-01-17
1339,C0803,C,0.0,玉米0803,0.05,2008-03-14,Future,c0803,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-03-15,谷物,2008-03-14,null,2008-03-17,2008-03-18
1340,C0805,C,0.0,玉米0805,0.05,2008-05-16,Future,c0805,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-05-22,谷物,2008-05-16,null,2008-05-19,2008-05-20
1341,C0807,C,0.0,玉米0807,0.05,2008-07-14,Future,c0807,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-07-16,谷物,2008-07-14,null,2008-07-15,2008-07-16
1342,C0809,C,0.0,玉米0809,0.05,2008-09-12,Future,c0809,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-09-17,谷物,2008-09-12,null,2008-09-16,2008-09-17
1343,C0811,C,0.0,玉米0811,0.05,2008-11-14,Future,c0811,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2007-11-15,谷物,2008-11-14,null,2008-11-17,2008-11-18
1344,C0901,C,0.0,玉米0901,0.05,2009-01-16,Future,c0901,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-01-16,谷物,2009-01-16,null,2009-01-19,2009-01-20
1345,C0903,C,0.0,玉米0903,0.05,2009-03-13,Future,c0903,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-03-17,谷物,2009-03-13,null,2009-03-16,2009-03-17
1346,C0905,C,0.0,玉米0905,0.05,2009-05-15,Future,c0905,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-05-19,谷物,2009-05-15,null,2009-05-18,2009-05-19
1347,C0907,C,0.0,玉米0907,0.05,2009-07-14,Future,c0907,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-07-15,谷物,2009-07-14,null,2009-07-15,2009-07-16
1348,C0909,C,0.0,玉米0909,0.05,2009-09-14,Future,c0909,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-09-16,谷物,2009-09-14,null,2009-09-15,2009-09-16
1349,C0911,C,0.0,玉米0911,0.05,2009-11-13,Future,c0911,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2008-11-17,谷物,2009-11-13,null,2009-11-16,2009-11-17
1350,C1001,C,0.0,玉米1001,0.05,2010-01-15,Future,c1001,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-01-19,谷物,2010-01-15,null,2010-01-18,2010-01-19
1351,C1003,C,0.0,玉米1003,0.05,2010-03-12,Future,c1003,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-03-16,谷物,2010-03-12,null,2010-03-15,2010-03-16
1352,C1005,C,0.0,玉米1005,0.05,2010-05-17,Future,c1005,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-05-18,谷物,2010-05-17,null,2010-05-18,2010-05-19
1353,C1007,C,0.0,玉米1007,0.05,2010-07-14,Future,c1007,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-07-15,谷物,2010-07-14,null,2010-07-15,2010-07-16
1354,C1009,C,0.0,玉米1009,0.05,2010-09-14,Future,c1009,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-09-15,谷物,2010-09-14,null,2010-09-15,2010-09-16
1355,C1011,C,0.0,玉米1011,0.05,2010-11-12,Future,c1011,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2009-11-16,谷物,2010-11-12,null,2010-11-15,2010-11-16
1356,C1101,C,0.0,玉米1101,0.05,2011-01-17,Future,c1101,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-01-18,谷物,2011-01-17,null,2011-01-18,2011-01-19
1357,C1103,C,0.0,玉米1103,0.05,2011-03-14,Future,c1103,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-03-15,谷物,2011-03-14,null,2011-03-15,2011-03-16
1358,C1105,C,0.0,玉米1105,0.05,2011-05-16,Future,c1105,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-05-18,谷物,2011-05-16,null,2011-05-17,2011-05-18
1359,C1107,C,0.0,玉米1107,0.05,2011-07-14,Future,c1107,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-07-15,谷物,2011-07-14,null,2011-07-15,2011-07-18
1360,C1109,C,0.0,玉米1109,0.05,2011-09-15,Future,c1109,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-09-15,谷物,2011-09-15,null,2011-09-16,2011-09-19
1361,C1111,C,0.0,玉米1111,0.05,2011-11-14,Future,c1111,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-11-15,谷物,2011-11-14,null,2011-11-15,2011-11-16
1362,C1201,C,0.0,玉米1201,0.05,2012-01-17,Future,c1201,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-01-18,谷物,2012-01-17,null,2012-01-18,2012-01-19
1363,C1203,C,0.0,玉米1203,0.05,2012-03-14,Future,c1203,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-15,谷物,2012-03-14,null,2012-03-15,2012-03-16
1364,C1205,C,0.0,玉米1205,0.05,2012-05-15,Future,c1205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-05-17,谷物,2012-05-15,null,2012-05-16,2012-05-17
1365,C1207,C,0.0,玉米1207,0.05,2012-07-13,Future,c1207,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-07-15,谷物,2012-07-13,null,2012-07-16,2012-07-17
1366,C1209,C,0.0,玉米1209,0.05,2012-09-14,Future,c1209,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-09-16,谷物,2012-09-14,null,2012-09-17,2012-09-18
1367,C1211,C,0.0,玉米1211,0.05,2012-11-14,Future,c1211,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-11-15,谷物,2012-11-14,null,2012-11-15,2012-11-16
1368,C1301,C,0.0,玉米1301,0.05,2013-01-17,Future,c1301,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-01-18,谷物,2013-01-17,null,2013-01-18,2013-01-21
1369,C1303,C,0.0,玉米1303,0.05,2013-03-14,Future,c1303,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-03-15,谷物,2013-03-14,null,2013-03-15,2013-03-18
1370,C1305,C,0.0,玉米1305,0.05,2013-05-15,Future,c1305,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-16,谷物,2013-05-15,null,2013-05-16,2013-05-17
1371,C1307,C,0.0,玉米1307,0.05,2013-07-12,Future,c1307,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-07-16,谷物,2013-07-12,null,2013-07-15,2013-07-16
1372,C1309,C,0.0,玉米1309,0.05,2013-09-13,Future,c1309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-09-17,谷物,2013-09-13,null,2013-09-16,2013-09-17
1373,C1311,C,0.0,玉米1311,0.05,2013-11-14,Future,c1311,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-11-15,谷物,2013-11-14,null,2013-11-15,2013-11-18
1374,C1401,C,0.0,玉米1401,0.05,2014-01-15,Future,c1401,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-01-18,谷物,2014-01-15,null,2014-01-16,2014-01-17
1375,C1403,C,0.0,玉米1403,0.05,2014-03-14,Future,c1403,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-15,谷物,2014-03-14,null,2014-03-17,2014-03-18
1376,C1405,C,0.0,玉米1405,0.05,2014-05-16,Future,c1405,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-05-16,谷物,2014-05-16,null,2014-05-19,2014-05-20
1377,C1407,C,0.0,玉米1407,0.05,2014-07-14,Future,c1407,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-07-15,谷物,2014-07-14,null,2014-07-15,2014-07-16
1378,C1409,C,0.0,玉米1409,0.05,2014-09-15,Future,c1409,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-09-16,谷物,2014-09-15,null,2014-09-16,2014-09-18
1379,C1411,C,0.0,玉米1411,0.05,2014-11-14,Future,c1411,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-11-15,谷物,2014-11-14,null,2014-11-17,2014-11-19
1380,C1501,C,0.0,玉米1501,0.05,2015-01-16,Future,c1501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,谷物,2015-01-16,null,2015-01-19,2015-01-21
1381,C1503,C,0.0,玉米1503,0.05,2015-03-13,Future,c1503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,谷物,2015-03-13,null,2015-03-16,2015-03-18
1382,C1505,C,0.0,玉米1505,0.05,2015-05-15,Future,c1505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,谷物,2015-05-15,null,2015-05-18,2015-05-20
1383,C1507,C,0.0,玉米1507,0.05,2015-07-14,Future,c1507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,谷物,2015-07-14,null,2015-07-15,2015-07-17
1384,C1509,C,0.0,玉米1509,0.05,2015-09-16,Future,c1509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,谷物,2015-09-16,null,2015-09-17,2015-09-21
1385,C1511,C,0.0,玉米1511,0.05,2015-11-13,Future,c1511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,谷物,2015-11-13,null,2015-11-16,2015-11-18
1386,C1601,C,0.0,玉米1601,0.05,2016-01-15,Future,c1601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-01-19,谷物,2016-01-15,null,2016-01-18,2016-01-20
1387,C1603,C,0.0,玉米1603,0.05,2016-03-14,Future,c1603,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-03-16,谷物,2016-03-14,null,2016-03-15,2016-03-17
1388,C1605,C,0.0,玉米1605,0.07,2016-05-16,Future,c1605,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-05-18,谷物,2016-05-16,null,2016-05-17,2016-05-19
1389,C1607,C,0.0,玉米1607,0.07,2016-07-14,Future,c1607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-07-15,谷物,2016-07-14,null,2016-07-15,2016-07-19
1390,C1609,C,0.0,玉米1609,0.07,2016-09-14,Future,c1609,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-09-17,谷物,2016-09-14,null,2016-09-19,2016-09-21
1391,C1611,C,0.0,玉米1611,0.07,2016-11-14,Future,c1611,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-11-16,谷物,2016-11-14,null,2016-11-15,2016-11-17
1392,C1701,C,0.0,玉米1701,0.07,2017-01-16,Future,c1701,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-01-18,谷物,2017-01-16,null,2017-01-17,2017-01-19
1393,C1703,C,0.0,玉米1703,0.07,2017-03-14,Future,c1703,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-03-15,谷物,2017-03-14,null,2017-03-15,2017-03-17
1394,C1705,C,0.0,黄玉米1705,0.2,2017-05-15,Future,c1705,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-05-17,谷物,2017-05-15,null,2017-05-16,2017-05-18
1395,C1707,C,0.0,黄玉米1707,0.2,2017-07-14,Future,c1707,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-07-15,谷物,2017-07-14,null,2017-07-17,2017-07-19
1396,C1709,C,0.0,黄玉米1709,0.2,2017-09-14,Future,c1709,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-09-19,谷物,2017-09-14,null,2017-09-15,2017-09-19
